StudentID,Gender,GroupID,Region,AdmissionCode,EntranceScore,CreditsEarned1,CreditsEarned2,CreditsEarned3,CreditsEarned4,GPA1,GPA2,GPA3,GPA4,TermStatus1,TermStatus2,TermStatus3,TermStatus4,Graduated,University
S00209,Male,5,7,B00,22.59,22,18,19,21,3.02,2.52,3.19,2.4,Pass,Pass,Pass,Fail,1,Hutech
S00210,Female,4,1,D01,20.66,18,20,16,21,3.63,3.12,3.4,3.47,Pass,Pass,Pass,Pass,1,Hutech
S00211,Female,3,2,A01,28.62,10,20,16,24,3.73,3.54,3.32,3.77,Pass,Pass,Pass,Pass,1,Hutech
S00212,Female,1,7,C00,24.09,20,11,10,10,2.67,3.19,3.32,3.07,Pass,Pass,Pass,Pass,1,Hutech
S00213,Male,5,7,A00,28.89,24,22,15,15,3.93,3.37,3.18,3.93,Pass,Pass,Pass,Pass,1,Văn Lang
S00214,Female,5,5,D01,21.86,15,18,10,11,3.36,3.33,2.4,3.11,Pass,Pass,Pass,Pass,1,Văn Lang
S00215,Female,4,2,A00,22.78,23,21,13,24,3.58,3.62,2.48,3.63,Pass,Pass,Fail,Pass,0,Hutech
S00216,Female,1,3,A00,24.42,18,23,24,22,2.95,2.49,3.22,3.07,Pass,Pass,Pass,Pass,1,Hutech
S00217,Female,3,4,C00,21.7,14,17,25,19,2.18,2.5,2.82,2.79,Pass,Pass,Pass,Pass,1,Văn Lang
S00218,Male,6,2,A01,22.24,17,10,25,22,3.49,2.94,3.62,3.61,Pass,Pass,Pass,Pass,1,Hutech
S00219,Male,3,6,A00,24.85,18,13,25,21,3.46,2.9,3.64,3.15,Pass,Pass,Pass,Pass,1,Văn Lang
S00220,Female,5,5,A00,21.06,10,17,18,11,3.94,2.27,3.5,3.85,Pass,Pass,Pass,Pass,1,Hutech
S00221,Female,5,6,D01,27.5,25,17,11,13,3.0,3.19,3.72,3.94,Pass,Pass,Pass,Pass,1,Hutech
S00222,Male,6,1,B00,27.38,18,20,24,23,3.05,3.95,3.07,3.71,Pass,Pass,Pass,Pass,1,Hutech
S00223,Female,5,6,C00,25.58,25,12,15,21,3.63,3.88,3.41,3.54,Pass,Pass,Pass,Pass,1,Văn Lang
S00224,Male,4,1,D01,26.28,14,22,17,11,3.78,3.53,3.9,3.52,Pass,Pass,Pass,Pass,1,Hutech
S00225,Female,3,4,D01,23.13,15,23,18,22,3.29,3.66,2.82,3.17,Pass,Pass,Pass,Pass,1,Văn Lang
S00226,Female,5,2,C00,25.87,10,25,20,15,3.53,2.9,2.71,2.65,Pass,Pass,Pass,Pass,1,Hutech
S00227,Male,2,5,C00,22.2,11,17,24,15,2.91,2.49,4.0,3.09,Pass,Pass,Pass,Pass,1,Văn Lang
S00228,Male,5,4,B00,20.87,20,10,24,22,3.27,3.17,2.88,2.15,Pass,Pass,Pass,Pass,1,Văn Lang
S00229,Male,6,4,A01,26.3,16,25,18,20,3.45,3.73,2.99,3.32,Pass,Pass,Pass,Pass,1,Hutech
S00230,Female,5,6,D01,27.66,16,20,11,17,3.65,3.58,3.75,3.33,Pass,Pass,Pass,Pass,1,Hutech
S00231,Female,1,5,D01,29.73,16,17,23,22,3.75,3.39,3.97,3.57,Pass,Pass,Pass,Pass,1,Văn Lang
S00232,Female,1,1,B00,26.73,25,25,21,16,3.79,2.91,2.68,3.48,Pass,Pass,Pass,Pass,1,Hutech
S00233,Female,6,5,A01,23.4,21,19,20,24,2.69,3.26,2.71,3.28,Pass,Pass,Pass,Pass,1,Văn Lang
S00234,Male,5,1,D01,26.5,17,18,17,15,3.87,2.65,3.55,3.98,Pass,Pass,Pass,Pass,1,Văn Lang
S00235,Female,1,5,C00,28.33,13,24,21,10,3.17,3.89,3.65,3.5,Pass,Pass,Pass,Pass,1,Hutech
S00236,Female,1,7,B00,28.07,24,15,21,11,2.87,3.8,3.66,3.96,Pass,Pass,Pass,Pass,1,Văn Lang
S00237,Male,1,4,C00,22.49,21,11,17,23,2.77,2.31,2.68,2.79,Pass,Fail,Pass,Pass,0,Hutech
S00238,Female,5,7,C00,23.2,12,21,17,15,2.51,3.72,2.89,2.84,Pass,Pass,Pass,Pass,1,Hutech
S00239,Female,1,1,C00,27.87,23,15,22,19,3.59,2.81,2.96,2.93,Pass,Pass,Pass,Pass,1,Văn Lang
S00240,Male,5,2,A00,22.03,22,20,22,21,3.26,2.85,2.86,2.52,Pass,Pass,Pass,Pass,1,Hutech
S00241,Female,2,4,A00,23.8,24,15,24,11,2.93,3.73,2.47,2.79,Pass,Pass,Pass,Pass,1,Hutech
S00242,Male,4,5,B00,23.84,15,22,19,10,3.28,2.68,3.6,2.42,Pass,Pass,Pass,Fail,1,Hutech
S00243,Female,5,3,C00,25.41,13,18,22,19,2.69,2.62,3.05,3.46,Pass,Pass,Pass,Pass,1,Văn Lang
S00244,Female,6,5,A00,29.9,12,19,16,20,3.25,3.7,3.85,3.81,Pass,Pass,Pass,Pass,1,Văn Lang
S00245,Female,4,3,A00,22.18,19,16,23,17,3.29,3.73,3.14,3.87,Pass,Pass,Pass,Pass,1,Văn Lang
S00246,Male,4,4,A00,22.49,20,23,18,13,2.87,3.96,3.78,3.8,Pass,Pass,Pass,Pass,1,Văn Lang
S00247,Male,5,4,B00,21.31,22,20,10,23,2.65,3.65,3.74,3.9,Pass,Pass,Pass,Pass,1,Hutech
S00248,Female,6,7,C00,29.48,23,10,11,25,3.77,3.46,3.61,3.68,Pass,Pass,Pass,Pass,1,Hutech
S00249,Female,1,2,B00,21.77,20,13,13,23,3.95,2.4,3.27,3.35,Pass,Pass,Pass,Pass,1,Văn Lang
S00250,Female,5,4,A01,23.53,12,17,10,20,3.03,2.85,2.78,3.14,Pass,Pass,Pass,Pass,1,Văn Lang
S00251,Male,6,3,A01,26.9,15,11,23,20,3.04,2.7,3.08,3.96,Pass,Pass,Pass,Pass,1,Văn Lang
S00252,Male,4,7,B00,29.11,15,19,25,20,3.68,3.18,3.45,3.64,Pass,Pass,Pass,Pass,1,Văn Lang
S00253,Male,5,2,B00,26.05,25,17,20,15,3.58,3.05,3.42,3.42,Pass,Pass,Pass,Pass,1,Hutech
S00254,Male,2,1,C00,29.18,23,25,18,16,3.43,3.36,3.97,3.09,Pass,Pass,Pass,Pass,1,Văn Lang
S00255,Female,3,5,A00,26.22,10,13,18,17,2.81,3.39,2.7,3.3,Pass,Pass,Pass,Pass,1,Hutech
S00256,Female,1,5,A01,29.86,10,20,22,12,3.9,3.0,3.93,3.24,Pass,Pass,Pass,Pass,1,Văn Lang
S00257,Female,1,4,D01,28.97,18,18,14,10,3.05,3.27,3.18,3.49,Pass,Pass,Pass,Pass,1,Văn Lang
S00258,Male,2,4,B00,23.01,21,15,22,12,2.9,3.98,3.84,2.68,Pass,Pass,Pass,Pass,1,Hutech
S00259,Male,1,3,D01,21.04,18,19,17,11,3.48,2.71,3.34,3.14,Pass,Pass,Pass,Pass,1,Hutech
S00260,Male,6,7,C00,22.53,18,16,23,12,3.36,3.75,2.71,2.25,Pass,Pass,Pass,Fail,1,Hutech
S00261,Female,4,5,A00,23.37,17,19,20,11,3.1,3.22,2.4,3.59,Pass,Pass,Pass,Pass,1,Hutech
S00262,Female,3,4,C00,29.45,15,23,20,22,3.9,3.68,3.89,3.51,Pass,Pass,Pass,Pass,1,Hutech
S00263,Male,6,6,D01,29.31,13,15,21,22,2.97,3.96,3.15,3.01,Pass,Pass,Pass,Pass,1,Văn Lang
S00264,Male,4,3,A01,22.25,10,24,19,19,3.69,2.27,3.9,3.45,Pass,Pass,Pass,Pass,1,Hutech
S00265,Female,3,7,C00,28.61,12,14,11,16,3.62,3.2,3.29,3.4,Pass,Pass,Pass,Pass,1,Hutech
S00266,Male,3,5,D01,20.88,21,23,20,12,3.92,3.54,3.8,3.95,Pass,Pass,Pass,Pass,1,Văn Lang
S00267,Male,2,5,C00,21.29,10,19,21,20,2.78,3.22,3.9,2.13,Pass,Pass,Pass,Pass,1,Văn Lang
S00268,Male,3,1,A01,25.34,20,17,15,18,3.05,3.55,3.11,2.65,Pass,Pass,Pass,Pass,1,Văn Lang
S00269,Female,4,2,C00,25.59,16,11,14,23,3.75,2.9,3.43,3.76,Pass,Pass,Pass,Pass,1,Hutech
S00270,Female,1,3,C00,20.52,11,23,23,15,2.96,2.12,3.5,2.09,Pass,Fail,Pass,Pass,1,Hutech
S00271,Male,4,4,A01,25.36,12,23,25,19,2.96,2.64,3.07,3.01,Pass,Pass,Pass,Pass,1,Văn Lang
S00272,Female,3,5,B00,27.32,18,18,14,24,3.4,3.97,3.56,3.49,Pass,Pass,Pass,Pass,1,Văn Lang
S00273,Male,5,3,B00,21.73,11,24,25,23,2.39,3.36,3.63,2.2,Pass,Pass,Pass,Fail,0,Văn Lang
S00274,Female,1,5,A01,21.35,13,25,14,22,3.45,2.54,3.09,3.13,Pass,Pass,Pass,Pass,1,Hutech
S00275,Female,1,2,C00,22.2,10,16,20,19,2.96,3.73,2.34,3.51,Pass,Pass,Fail,Pass,1,Hutech
S00276,Female,6,2,A01,20.1,20,22,14,12,2.16,2.27,3.2,3.36,Pass,Pass,Pass,Pass,1,Văn Lang
S00277,Female,3,7,D01,25.02,15,20,10,19,3.09,2.58,3.18,2.76,Pass,Pass,Pass,Pass,1,Văn Lang
S00278,Male,4,7,A00,25.6,12,18,20,16,3.72,3.4,2.85,3.3,Pass,Pass,Pass,Pass,1,Văn Lang
S00279,Female,6,2,A00,29.82,21,23,21,19,3.34,3.83,3.9,3.98,Pass,Pass,Pass,Pass,1,Văn Lang
S00280,Male,6,5,C00,23.88,17,14,15,25,2.46,3.75,3.77,2.65,Pass,Pass,Pass,Pass,1,Hutech
S00281,Female,5,4,D01,28.98,13,21,15,11,3.49,3.0,3.01,3.34,Pass,Pass,Pass,Pass,1,Văn Lang
S00282,Male,3,4,A01,21.0,12,19,12,24,2.21,2.74,2.49,2.45,Pass,Pass,Fail,Fail,1,Hutech
S00283,Male,3,7,A01,25.59,15,16,19,19,3.72,3.09,2.9,3.84,Pass,Pass,Pass,Pass,1,Hutech
S00284,Female,3,4,B00,21.2,15,10,15,11,3.68,3.41,2.81,3.18,Pass,Pass,Pass,Pass,1,Văn Lang
S00285,Male,4,3,D01,26.3,18,14,22,22,3.48,3.62,3.66,3.3,Pass,Pass,Pass,Pass,1,Hutech
S00286,Female,4,2,D01,27.18,10,13,12,16,3.81,3.5,2.96,2.86,Pass,Pass,Pass,Pass,1,Hutech
S00287,Female,5,1,D01,27.18,21,12,22,13,3.07,3.71,3.85,3.86,Pass,Pass,Pass,Pass,1,Hutech
S00288,Male,4,6,A00,21.76,14,22,12,11,2.98,2.32,3.56,3.53,Pass,Pass,Pass,Pass,1,Hutech
S00289,Female,3,2,A01,28.65,23,19,23,12,3.92,3.51,3.2,3.93,Pass,Pass,Pass,Pass,1,Văn Lang
S00290,Male,2,6,A00,28.76,22,24,12,25,3.54,3.13,3.53,3.6,Pass,Pass,Pass,Pass,1,Văn Lang
S00291,Female,1,7,B00,24.02,16,20,18,23,3.72,3.47,2.98,3.12,Pass,Pass,Pass,Pass,1,Hutech
S00292,Male,3,1,A01,26.04,15,13,19,15,3.25,2.7,3.26,2.88,Pass,Pass,Pass,Pass,1,Văn Lang
S00293,Male,2,4,D01,20.37,11,18,20,23,2.57,2.42,3.56,3.22,Pass,Fail,Pass,Pass,0,Văn Lang
S00294,Female,1,2,D01,25.61,19,10,25,17,3.84,3.24,3.11,3.73,Pass,Pass,Pass,Pass,1,Hutech
S00295,Female,5,7,A01,27.74,19,19,13,11,2.8,3.61,3.45,3.66,Pass,Pass,Pass,Pass,1,Văn Lang
S00296,Male,2,4,C00,28.34,11,12,17,25,3.93,3.34,3.34,3.31,Pass,Pass,Pass,Pass,1,Văn Lang
S00297,Male,1,2,B00,27.95,21,13,16,13,3.68,3.27,3.52,3.38,Pass,Pass,Pass,Pass,1,Hutech
S00298,Female,2,2,A01,22.95,25,16,22,11,3.99,2.56,2.47,3.11,Pass,Pass,Fail,Pass,1,Hutech
S00299,Female,2,5,A00,21.71,11,21,25,13,3.3,2.7,3.25,3.58,Pass,Pass,Pass,Pass,1,Hutech
S00300,Male,3,2,A01,23.77,20,11,12,25,3.2,3.34,3.31,2.63,Pass,Pass,Pass,Pass,1,Hutech
S00301,Male,1,1,B00,29.62,17,19,23,14,3.54,3.74,3.3,3.09,Pass,Pass,Pass,Pass,1,Hutech
S00302,Male,2,3,A01,27.65,16,10,21,13,3.56,3.15,3.14,3.23,Pass,Pass,Pass,Pass,1,Văn Lang
S00303,Male,1,2,D01,21.09,23,11,22,10,2.32,2.44,2.34,2.27,Fail,Pass,Fail,Pass,0,Văn Lang
S00304,Female,3,5,A01,20.28,23,10,13,20,3.92,2.36,3.85,3.67,Pass,Fail,Pass,Pass,1,Văn Lang
S00305,Male,2,7,C00,24.54,17,25,13,12,3.24,3.48,2.77,3.39,Pass,Pass,Pass,Pass,1,Hutech
S00306,Male,1,6,A01,22.1,17,22,12,20,3.34,3.74,2.23,3.27,Pass,Pass,Pass,Pass,1,Văn Lang
S00307,Male,2,4,A00,23.48,13,14,12,19,3.65,3.48,3.12,2.6,Pass,Pass,Pass,Pass,1,Hutech
S00308,Male,2,7,B00,23.13,20,24,21,13,3.1,3.08,3.67,3.21,Pass,Pass,Pass,Pass,1,Văn Lang
S00309,Female,6,3,A00,25.23,15,25,11,24,3.79,2.86,2.58,3.69,Pass,Pass,Pass,Pass,1,Văn Lang
S00310,Male,4,7,A01,29.28,12,13,18,14,2.94,3.14,3.66,3.81,Pass,Pass,Pass,Pass,1,Văn Lang
S00311,Female,2,6,D01,21.4,19,12,12,25,3.49,2.46,2.52,2.79,Pass,Pass,Pass,Pass,1,Hutech
S00312,Female,6,2,A01,26.85,22,23,21,15,3.35,3.98,3.27,3.95,Pass,Pass,Pass,Pass,1,Văn Lang
S00313,Male,1,5,A00,24.47,11,17,10,23,2.85,2.52,3.31,3.91,Pass,Pass,Pass,Pass,1,Hutech
S00314,Female,3,4,C00,21.77,10,10,10,23,2.61,2.5,2.54,3.18,Pass,Pass,Pass,Pass,1,Hutech
S00315,Female,2,1,A01,27.98,15,17,13,23,3.18,3.74,3.04,3.34,Pass,Pass,Pass,Pass,1,Hutech
S00316,Female,6,4,B00,24.69,13,23,18,20,2.98,3.28,3.7,3.67,Pass,Pass,Pass,Pass,1,Văn Lang
S00317,Male,6,6,B00,28.61,12,16,11,18,3.69,3.85,2.97,3.6,Pass,Pass,Pass,Pass,1,Văn Lang
S00318,Male,4,7,D01,29.2,23,13,20,14,3.82,3.17,3.91,2.93,Pass,Pass,Pass,Pass,1,Hutech
S00319,Male,6,4,A01,23.59,14,16,19,25,3.07,2.58,3.01,3.24,Pass,Pass,Pass,Pass,1,Hutech
S00320,Female,5,4,C00,22.67,25,16,19,21,3.88,3.36,2.56,3.23,Pass,Pass,Pass,Pass,1,Văn Lang
S00321,Male,5,4,C00,25.13,15,14,11,22,2.65,3.71,3.28,2.55,Pass,Pass,Pass,Pass,1,Hutech
S00322,Male,3,4,B00,22.06,11,11,24,18,2.34,2.42,2.35,2.57,Fail,Pass,Fail,Pass,1,Hutech
S00323,Male,5,6,D01,28.9,15,10,25,12,3.04,3.46,3.87,3.33,Pass,Pass,Pass,Pass,1,Hutech
S00324,Female,1,2,A00,29.37,21,17,21,19,3.68,3.71,3.58,3.75,Pass,Pass,Pass,Pass,1,Văn Lang
S00325,Female,4,1,B00,25.78,23,13,11,15,3.75,2.9,3.78,3.69,Pass,Pass,Pass,Pass,1,Văn Lang
S00326,Male,6,7,A00,27.42,22,10,24,19,3.38,3.84,2.83,3.21,Pass,Pass,Pass,Pass,1,Văn Lang
S00327,Female,2,4,C00,27.6,14,25,24,12,3.18,3.83,3.86,3.75,Pass,Pass,Pass,Pass,1,Hutech
S00328,Male,3,7,D01,29.49,23,14,14,13,3.56,3.52,3.24,3.91,Pass,Pass,Pass,Pass,1,Hutech
S00329,Female,3,3,A01,27.25,16,21,12,11,3.92,3.54,3.04,2.99,Pass,Pass,Pass,Pass,1,Hutech
S00330,Male,4,7,A01,28.4,24,14,20,13,3.16,3.86,3.92,3.67,Pass,Pass,Pass,Pass,1,Hutech
S00331,Male,3,7,C00,22.41,11,20,19,15,2.53,3.12,3.79,3.43,Pass,Pass,Pass,Pass,1,Văn Lang
S00332,Female,2,4,A00,22.55,19,25,20,10,2.8,2.48,3.25,2.47,Pass,Pass,Pass,Pass,1,Văn Lang
S00333,Female,1,7,C00,27.67,14,18,22,18,3.8,2.92,2.9,3.79,Pass,Pass,Pass,Pass,1,Hutech
S00334,Male,5,7,C00,26.65,18,12,25,12,3.55,3.21,3.69,3.1,Pass,Pass,Pass,Pass,1,Văn Lang
S00335,Female,4,2,B00,22.44,15,24,15,21,3.39,2.53,3.54,3.55,Pass,Pass,Pass,Pass,1,Hutech
S00336,Female,2,1,C00,20.67,21,16,25,24,3.98,2.94,2.4,3.24,Pass,Pass,Pass,Pass,1,Văn Lang
S00337,Male,3,1,A00,29.51,21,18,22,15,3.71,3.78,3.27,3.4,Pass,Pass,Pass,Pass,1,Hutech
S00338,Female,4,5,A01,29.39,21,15,22,11,3.48,3.03,3.78,2.97,Pass,Pass,Pass,Pass,1,Hutech
S00339,Male,3,1,A01,21.45,19,25,17,13,3.83,2.67,2.55,3.71,Pass,Pass,Pass,Pass,1,Hutech
S00340,Male,3,1,B00,26.84,20,22,15,12,3.99,2.78,3.19,3.45,Pass,Pass,Pass,Pass,1,Văn Lang
S00341,Male,4,3,A01,21.2,19,16,21,10,2.38,2.92,2.59,3.76,Pass,Pass,Pass,Pass,1,Văn Lang
S00342,Male,1,7,D01,26.77,15,25,16,11,3.31,3.12,3.98,3.72,Pass,Pass,Pass,Pass,1,Hutech
S00343,Male,5,7,A01,21.59,11,25,17,14,3.37,2.85,2.48,3.29,Pass,Pass,Fail,Pass,1,Hutech
S00344,Male,1,1,A00,24.71,17,14,23,10,2.82,3.14,3.91,3.33,Pass,Pass,Pass,Pass,1,Hutech
S00345,Male,1,5,C00,23.22,23,15,11,14,3.53,2.41,2.83,2.4,Pass,Fail,Pass,Pass,1,Hutech
S00346,Male,4,4,A01,21.66,20,21,22,19,3.24,2.82,2.48,2.8,Pass,Pass,Pass,Pass,1,Hutech
S00347,Female,1,7,A01,25.34,24,24,15,25,3.99,2.73,3.81,3.98,Pass,Pass,Pass,Pass,1,Hutech
S00348,Male,5,1,C00,29.86,16,14,15,23,3.84,3.81,3.59,2.99,Pass,Pass,Pass,Pass,1,Hutech
S00349,Female,4,7,A01,25.92,11,13,11,23,3.02,2.8,3.19,2.95,Pass,Pass,Pass,Pass,1,Hutech
S00350,Female,1,2,A00,23.25,14,19,12,24,3.99,3.5,2.99,2.65,Pass,Pass,Pass,Pass,1,Hutech
S00351,Female,4,6,D01,27.52,15,25,16,12,3.29,3.12,3.86,3.84,Pass,Pass,Pass,Pass,1,Hutech
S00352,Female,3,2,B00,23.9,20,13,22,24,2.65,3.51,2.99,3.85,Pass,Pass,Pass,Pass,1,Hutech
S00353,Male,3,2,C00,20.91,15,24,13,17,3.09,3.35,2.81,3.8,Pass,Pass,Pass,Pass,1,Văn Lang
S00354,Male,5,2,A00,20.12,25,19,12,11,3.79,2.75,2.31,3.25,Pass,Pass,Fail,Pass,0,Hutech
S00355,Female,1,6,A01,26.59,10,22,12,18,3.8,3.15,3.39,3.44,Pass,Pass,Pass,Pass,1,Văn Lang
S00356,Male,6,4,A01,20.23,25,16,22,23,3.29,3.28,2.98,3.48,Pass,Pass,Pass,Pass,1,Văn Lang
S00357,Female,4,4,C00,22.43,14,22,14,10,3.32,3.42,3.2,3.95,Pass,Pass,Pass,Pass,1,Hutech
S00358,Male,5,5,A01,28.68,19,14,14,22,3.14,3.13,3.42,3.22,Pass,Pass,Pass,Pass,1,Hutech
S00359,Male,4,7,C00,28.39,18,10,25,14,3.97,3.75,3.91,3.43,Pass,Pass,Pass,Pass,1,Văn Lang
S00360,Female,3,2,A00,29.75,23,24,20,20,3.96,3.13,3.74,3.4,Pass,Pass,Pass,Pass,1,Văn Lang
S00361,Female,4,6,A01,25.02,10,22,12,16,2.89,3.59,3.13,3.67,Pass,Pass,Pass,Pass,1,Hutech
S00362,Male,5,7,A01,21.71,19,12,23,11,2.83,2.67,3.3,2.42,Pass,Pass,Pass,Fail,1,Văn Lang
S00363,Male,1,6,B00,28.07,10,22,19,19,2.97,3.96,3.26,3.19,Pass,Pass,Pass,Pass,1,Văn Lang
S00364,Female,2,1,C00,20.05,25,14,23,14,2.03,3.59,2.42,3.55,Fail,Pass,Pass,Pass,0,Hutech
S00365,Male,6,5,D01,28.45,24,15,10,20,3.34,3.38,3.29,3.57,Pass,Pass,Pass,Pass,1,Hutech
S00366,Male,6,3,B00,28.1,21,24,15,13,2.98,3.1,3.27,3.02,Pass,Pass,Pass,Pass,1,Văn Lang
S00367,Male,3,4,B00,24.89,13,23,17,23,3.07,3.56,2.95,2.78,Pass,Pass,Pass,Pass,1,Hutech
S00368,Female,1,2,C00,23.66,14,16,12,10,3.48,3.69,3.39,2.72,Pass,Pass,Pass,Pass,1,Văn Lang
S00369,Male,6,3,A01,22.26,24,22,11,23,3.41,3.67,3.17,3.0,Pass,Pass,Pass,Pass,1,Hutech
S00370,Female,3,6,C00,21.56,21,17,23,19,3.69,2.78,3.93,2.27,Pass,Pass,Pass,Fail,1,Hutech
S00371,Male,6,2,A01,26.92,13,11,17,16,3.57,3.5,3.83,3.33,Pass,Pass,Pass,Pass,1,Hutech
S00372,Male,3,1,A01,24.9,24,10,15,15,3.56,2.71,3.02,2.83,Pass,Pass,Pass,Pass,1,Hutech
S00373,Male,2,5,A01,20.87,25,25,14,15,2.21,2.19,3.38,2.46,Fail,Fail,Pass,Pass,1,Văn Lang
S00374,Male,3,7,B00,28.35,17,14,13,15,3.7,3.42,3.92,3.59,Pass,Pass,Pass,Pass,1,Văn Lang
S00375,Female,3,3,D01,23.55,23,12,24,10,3.11,3.14,2.52,3.9,Pass,Pass,Pass,Pass,1,Hutech
S00376,Female,2,7,A00,27.14,19,23,11,14,3.1,2.89,3.42,2.96,Pass,Pass,Pass,Pass,1,Văn Lang
S00377,Male,1,3,C00,22.86,21,10,12,19,3.81,3.06,3.51,2.9,Pass,Pass,Pass,Pass,1,Văn Lang
S00378,Male,4,3,D01,24.35,25,17,24,17,3.86,2.84,3.58,3.78,Pass,Pass,Pass,Pass,1,Văn Lang
S00379,Female,5,6,B00,22.03,21,21,24,24,3.98,3.67,3.5,2.44,Pass,Pass,Pass,Pass,1,Hutech
S00380,Female,4,3,C00,28.85,20,24,15,23,2.9,3.25,3.19,3.25,Pass,Pass,Pass,Pass,1,Văn Lang
S00381,Male,3,3,A00,26.83,21,15,20,18,3.22,2.74,3.03,2.76,Pass,Pass,Pass,Pass,1,Văn Lang
S00382,Male,3,7,D01,26.43,15,24,13,17,2.97,2.88,3.36,3.77,Pass,Pass,Pass,Pass,1,Văn Lang
S00383,Female,1,4,D01,21.57,22,15,21,25,3.82,3.15,2.42,3.59,Pass,Pass,Fail,Pass,1,Văn Lang
S00384,Female,2,7,C00,26.62,15,20,15,22,3.51,3.59,3.41,3.25,Pass,Pass,Pass,Pass,1,Hutech
S00385,Male,4,1,D01,25.89,25,18,25,19,3.01,3.84,3.7,2.85,Pass,Pass,Pass,Pass,1,Văn Lang
S00386,Male,6,7,D01,23.19,16,23,13,19,3.09,2.82,2.74,2.82,Pass,Pass,Pass,Pass,1,Hutech
S00387,Male,6,7,D01,20.66,15,20,18,10,2.21,3.96,3.48,2.5,Pass,Pass,Pass,Pass,1,Hutech
S00388,Female,1,3,A01,29.34,17,23,25,16,3.79,3.52,3.0,3.44,Pass,Pass,Pass,Pass,1,Văn Lang
S00389,Male,5,1,B00,27.39,11,25,17,22,2.93,3.77,3.23,3.04,Pass,Pass,Pass,Pass,1,Hutech
S00390,Male,5,4,A01,29.21,16,16,11,19,3.23,2.94,2.99,3.23,Pass,Pass,Pass,Pass,1,Văn Lang
S00391,Male,6,7,A00,25.86,19,19,22,11,3.04,3.94,2.66,3.59,Pass,Pass,Pass,Pass,1,Hutech
S00392,Male,2,2,B00,26.61,23,17,21,21,3.96,2.71,2.7,2.88,Pass,Pass,Pass,Pass,1,Hutech
S00393,Male,5,3,C00,21.58,14,19,11,17,3.78,3.97,2.82,3.16,Pass,Pass,Pass,Pass,1,Văn Lang
S00394,Male,4,6,C00,22.66,13,20,18,20,3.56,2.98,2.52,2.53,Pass,Pass,Pass,Pass,1,Văn Lang
S00395,Female,4,2,B00,29.33,14,10,11,13,3.99,3.0,3.71,2.93,Pass,Pass,Pass,Pass,1,Văn Lang
S00396,Male,5,1,C00,20.81,10,11,15,21,2.49,3.44,2.27,2.75,Fail,Pass,Pass,Pass,0,Văn Lang
S00397,Female,6,7,D01,27.14,17,21,17,19,2.74,3.03,3.26,3.26,Pass,Pass,Pass,Pass,1,Hutech
S00398,Male,2,7,D01,26.5,13,21,10,25,2.69,3.67,2.77,3.96,Pass,Pass,Pass,Pass,1,Hutech
S00399,Female,2,3,A01,23.53,24,23,23,12,2.37,2.67,3.73,3.49,Pass,Pass,Pass,Pass,1,Văn Lang
S00400,Female,4,3,A01,21.19,12,12,21,20,2.2,2.98,2.3,3.14,Fail,Pass,Fail,Pass,1,Văn Lang
S00401,Male,2,6,D01,22.53,24,12,20,21,4.0,2.5,3.25,2.37,Pass,Pass,Pass,Pass,1,Hutech
S00402,Female,1,3,C00,27.01,13,15,11,23,3.17,3.66,3.68,3.27,Pass,Pass,Pass,Pass,1,Văn Lang
S00403,Male,2,1,B00,24.73,23,21,23,20,3.41,2.52,3.16,3.21,Pass,Pass,Pass,Pass,1,Văn Lang
S00404,Female,3,3,A01,28.77,21,25,18,14,3.07,2.91,3.98,4.0,Pass,Pass,Pass,Pass,1,Hutech
S00405,Male,1,6,A00,27.67,11,15,16,19,3.4,3.51,3.56,2.86,Pass,Pass,Pass,Pass,1,Hutech
S00406,Female,5,3,D01,25.04,12,14,21,18,3.85,3.65,3.63,2.91,Pass,Pass,Pass,Pass,1,Hutech
S00407,Female,2,3,C00,27.97,17,24,25,13,2.94,2.88,3.8,2.95,Pass,Pass,Pass,Pass,1,Hutech
S00408,Male,3,7,A01,27.85,24,24,18,10,3.05,2.96,2.82,3.72,Pass,Pass,Pass,Pass,1,Văn Lang
S00409,Male,4,7,C00,20.73,13,20,11,15,3.48,2.67,3.12,2.11,Pass,Pass,Pass,Pass,1,Văn Lang
S00410,Female,6,6,B00,25.94,22,16,20,20,2.73,2.84,2.86,3.1,Pass,Pass,Pass,Pass,1,Hutech
S00411,Male,6,2,C00,27.39,12,25,25,25,2.78,3.58,3.74,2.94,Pass,Pass,Pass,Pass,1,Hutech
S00412,Male,6,1,A00,27.58,24,25,25,12,2.98,3.64,3.67,3.57,Pass,Pass,Pass,Pass,1,Hutech
S00413,Female,2,6,A01,20.12,20,12,10,14,2.81,2.91,3.53,3.58,Pass,Pass,Pass,Pass,1,Văn Lang
S00414,Female,2,7,D01,27.21,15,13,21,17,3.17,3.65,2.81,3.79,Pass,Pass,Pass,Pass,1,Văn Lang
S00415,Female,3,6,A01,23.43,11,10,14,22,2.54,2.46,3.59,3.34,Pass,Fail,Pass,Pass,1,Văn Lang
S00416,Male,6,2,C00,21.94,23,24,20,14,2.57,3.13,3.4,3.39,Pass,Pass,Pass,Pass,1,Văn Lang
S00417,Female,1,4,C00,24.27,12,10,22,23,3.14,2.68,3.74,3.3,Pass,Pass,Pass,Pass,1,Hutech
S00418,Male,2,3,C00,24.9,20,20,13,13,3.98,3.67,3.25,3.39,Pass,Pass,Pass,Pass,1,Hutech
